,12-Aug-2026
The Nifty witnessed an intraday movement of about 207.35 points.The closing index was 0.15 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 130811.40
, Traded Quantity (in Lakhs), 50927.55
, Number of Trades, 38377483
, Total Market Capitalisation (Rs. Crores), 49206738.78

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,1003IIFL29,NC,      1020.00,                     1020.00,1
,1003SCL30A,NV,       900.00,                    41297.00,56
,1015ECL29,NR,      1014.11,                  7389425.34,7297
,1015SCL29,ZL,       950.20,                    11402.40,12
,1018GS2026,GS,       104.65,                   183336.94,1760
,1025PATE28,N0,     99500.00,                    99500.00,1
,1025SCL34,Z8,      1005.00,                  1006500.00,1000
,1025SCL34A,ZT,      1020.00,                   102000.00,100
,1025SCL34Z,N1,      1018.00,                   679542.00,669
,1040UCL27B,N1,      1000.20,                     3000.60,3
,1050ISFL28,N5,      1057.84,                   742605.80,702
,1050UCL28,NH,      1034.80,                   206797.40,200
,1075SCL34C,N1,      1015.00,                   304500.00,300
,10CAGL27,N5,      1016.00,                    25400.00,25
,10IIFL28,N4,      1004.99,                  1069198.42,1064
,10IIFL28A,NE,      1035.27,                   108734.45,105
,10IIFL29,N6,      1020.90,                    91826.10,90
,10ISFL26,N3,      1050.00,                     9450.00,9
,1119NFL27,ND,      1045.20,                   104535.00,100
,1150AFIL29,N0,      9750.00,                   127603.79,13
,115VCCL28,N0,     99000.00,                    99000.00,1
,1165ESFB32,N0,    101001.00,                   101001.00,1
,118VCCL27B,N0,     99848.88,                   398197.76,4
,11MCS27,N0,      9560.00,                    47800.00,5
,1225IFL27,N0,      6700.00,                    40799.00,6
,1225IFL28,N0,      7416.00,                    74346.00,10
,125VCCL31,N0,     97750.00,                    97750.00,1
,1275DCCL28,N0,      9974.67,                    99746.70,10
,12AFIL27A,N0,     10152.00,                   229092.20,23
,12AFIL28,N0,      9952.86,                    39605.72,4
,12VCCL29B,N0,    100500.00,                   100500.00,1
,20MICRONS,EQ,       184.13,                 19784164.68,106819
,21STCENMGM,EQ,        42.36,                  1466961.68,34769
,360ONE,EQ,      1161.00,               1150470348.60,997529
,364D031226,TB,        98.10,                   137340.00,1400
,364D110327,TB,        96.10,                    19200.00,200
,364D220427,TB,        95.85,                     9585.00,100
,364D280527,TB,        94.58,                     9458.00,100
,364D291026,TB,        98.11,                   196220.00,2000
,3BBLACKBIO,EQ,      1251.10,                  7004036.90,5704
,3IINFOLTD,EQ,        27.47,                 26234350.09,960631
,3MINDIA,EQ,     35935.00,                 94788870.00,2637
,3PLAND,EQ,        31.99,                   125446.92,3918
,5PAISA,EQ,       387.05,                 27295091.00,70773
,603GS2029,GS,        98.21,                    44725.10,451
,610GS2031,GS,        98.01,                    49005.00,500
,636GS2031,GS,       102.50,                   276185.00,2700
,63MOONS,EQ,       867.40,                325150525.25,382822
,648GS2035,GS,       100.30,                  1997957.50,20050
,654GS2032,GS,       100.86,                  2796365.70,27723
,662GS2051,GS,        92.45,                      184.90,2
,664GS2035,GS,        98.00,                    10152.00,104
,666RJ29,SG,        95.00,                     9500.00,100
,667GS2035,GS,       106.00,                  1060000.00,10000
,667GS2050,GS,        92.80,                   973788.00,10520
,668GS2033,GS,       101.00,                      101.00,1
,668GS2040,GS,        98.10,                  1363170.40,13960
,676GS2061,GS,        93.74,                  4073780.15,43545
,679GS2031,GS,       102.00,                    10200.00,100
,679GS2034,GS,       103.00,                      103.00,1
,679GS2034A,GS,        98.85,                       98.85,1
,690GS2065,GS,        94.59,                  1479431.96,15700
