,09-Jul-2026
The Nifty witnessed an intraday movement of about 209.0 points.The closing index was 0.34 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 124498.75
, Traded Quantity (in Lakhs), 52705.58
, Number of Trades, 38450400
, Total Market Capitalisation (Rs. Crores), 47557244.66

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,840CIFCL28,N4,      1018.97,                   176183.25,173
,842IIFL26,NL,       995.00,                   151804.08,152
,843IHFL29,NC,       991.00,                    99100.00,100
,848AEL29,NJ,      1010.00,                   166456.00,165
,84TCHF28,NA,      1050.00,                   783280.40,750
,860AEL28,NH,      1049.00,                    66184.00,65
,865IIFL28,NS,       998.00,                     9980.00,10
,865IIFL31,Y6,       995.00,                   104480.00,105
,865IRFC29,NA,      1100.85,                   445845.00,405
,865LTF26,NN,      1047.11,                    20942.20,20
,865SCL26,N8,       999.49,                     3979.00,4
,865SCL27,N4,      1000.00,                   250000.00,250
,865TCAPS27,N8,      1079.82,                  1883604.98,1750
,870IIFL28,Y7,      1023.06,                   220288.38,218
,871REC28,N9,      1113.36,                  1665412.97,1495
,875AEL29,NK,      1030.55,                   179766.00,175
,875NHAI29,N6,      1110.00,                  1820287.90,1647
,876HUDCO28,ND,      1141.00,                   570504.00,500
,879SCL30,N0,     99054.63,                  1287710.19,13
,87HMDA36,N0,    102829.89,                  2056597.80,20
,87LTF27,NH,      1049.50,                    58795.37,56
,880IREDA29,N5,      1129.00,                     2230.61,2
,885AEL28,NB,      1024.92,                     1024.92,1
,885TCAPS29,NC,      1080.35,                    41046.58,38
,888IRFC29,NE,      1109.80,                    38823.00,35
,890AEL31,NN,      1043.69,                  1240254.30,1189
,890SFIL23A,NZ,       440.00,                     4400.00,10
,891IIFCL34,N4,      1252.60,                  1728514.00,1382
,891NTPC33,N6,      1270.20,                     2540.55,2
,892PFCL33,N8,      1275.00,                  1383375.00,1085
,897GS2030,GS,       111.20,                   114113.60,1028
,898LTF29,N7,      1072.00,                     1072.00,1
,89IHFL29,N1,       959.90,                  1888681.49,1960
,8SMC29,N1,       506.00,                   212580.00,420
,8SMC30,N2,       510.00,                   357050.00,710
,901HUDCO34,NE,      1272.00,                   763200.00,600
,901NHB34,N6,      6300.00,                   359100.00,57
,902SCL28,N1,      1001.34,                    50067.00,50
,903SFL28,YI,      1039.00,                    14546.00,14
,905LTF27,NF,      1029.51,                   587243.15,571
,910TCAP28,NA,      1113.70,                  1368399.17,1239
,915AEL28,NC,      1020.00,                  1382667.13,1356
,915APSBC28,N0,    102002.88,                   102002.88,1
,915APSBC31,N0,    102810.00,                   205760.00,2
,915APSBC33,N0,    103782.88,                   311348.64,3
,915APSBC34,N0,    104072.88,                   416291.52,4
,915APSBC35,N0,    104322.88,                   417291.52,4
,91D011026,TB,        98.60,                     9860.00,100
,91D170926,TB,        98.46,                    19713.00,200
,91D240926,TB,        98.15,                    39260.00,400
,91D280826,TB,        99.00,                    49505.00,500
,925ECL28,N2,      1005.00,                    20100.00,20
