,23-Jul-2026
The Nifty witnessed an intraday movement of about 183.55 points.The closing index was 0.53 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 111749.62
, Traded Quantity (in Lakhs), 42307.80
, Number of Trades, 35892377
, Total Market Capitalisation (Rs. Crores), 47572808.85

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,762NTPC35F,ND,      1234.00,                    61700.00,50
,764HUDCO31,N8,      1111.20,                   665607.30,599
,764NABAR31,N2,      1104.56,                   626727.50,568
,767GA33A,SG,       104.90,                    10490.00,100
,769HUDCO31,N9,      1127.83,                   792795.92,705
,769NHAI31,NE,      1145.55,                  1451728.24,1266
,76NHAI31,NA,      1108.78,                  2846549.18,2571
,771GS2066,GS,       104.60,                   353135.80,3381
,772GS2049,GS,       114.54,                    12853.74,113
,774IREDA31,N7,      1120.26,                   124372.86,111
,779MH54,SG,        99.00,                     9900.00,100
,797IGT31,NL,      1015.08,                   444132.41,437
,79NHIT35,N1,       309.15,                   596654.42,1930
,805NMC30,N2,       126.00,                   126000.00,1000
,805NMC35,N7,       126.00,                   126000.00,1000
,810IRFC27,N2,      1079.99,                   460326.73,427
,81TCHF28,N8,      1004.24,                  1544609.50,1537
,820IIFL27,N9,       993.00,                   879378.00,890
,824GS2027,GS,       105.98,                   376675.44,3567
,826GS2027,GS,       105.40,                    19605.33,186
,82HUDCO27,N2,      1043.50,                  1050241.25,1005
,830NHAI27,N2,      1080.00,                     2168.00,2
,830PFCL27,N5,      1084.70,                   465443.20,430
,837IIFL28,Y4,       981.60,                     9816.00,10
,840CIFCL28,N4,      1000.00,                    50000.00,50
,842IIFL26,NL,       996.00,                    29880.00,30
,848AEL29,NJ,      1020.00,                   198642.00,197
,850NHAI29,N5,      1099.23,                   659472.00,600
,860AEL28,NH,      1025.00,                     2050.00,2
,862AEL31,NM,      1020.00,                    69360.00,68
,863IRFC29,NC,      1110.00,                    13320.00,12
,865IFL28,NZ,       981.00,                   294346.50,300
,865IIFL28,NS,       991.46,                   609600.50,615
,865IIFL31,Y6,       998.00,                    29940.00,30
,865IRFC29,NA,      1098.00,                  1297818.50,1179
,865SCL27,N4,       987.85,                     9878.50,10
,865TCAPS27,N8,      1089.99,                     7629.93,7
,870IIFL28,Y7,      1015.00,                     1015.00,1
,871REC28,N9,      1115.51,                  1187818.00,1065
,875AEL29,NK,      1041.00,                     7287.00,7
,875NHAI29,N6,      1105.07,                   533797.30,483
,876HUDCO28,ND,      1136.57,                   130729.70,115
,879SCL26,NC,      1001.00,                    61121.00,61
,880IREDA34,N6,      1250.09,                   127510.00,102
,885AEL28,NB,      1024.69,                    48160.43,47
,885TCAPS29,NC,      1080.00,                    10800.00,10
,886REC34,NG,      1280.00,                    51200.00,40
,888IRFC29,NE,      1111.11,                   313504.06,282
,888SCL25E,N4,       924.00,                    11088.00,12
,889SCL27,YT,       990.00,                    98010.00,99
,890AEL31,NN,      1044.50,                   794897.90,760
,891IIFCL34,N4,      1250.10,                   137065.00,110
,892PFCL33,N8,      1275.15,                  1244467.64,972
,897GS2030,GS,       110.70,                    10811.40,98
,898LTF29,N7,      1051.77,                   237128.94,225
,89IHFL29,N1,       985.00,                     2955.00,3
,8ABCL26,N2,      1033.98,                    20679.60,20
,8SMC29,N1,       510.00,                     5100.00,10
,8SMC30,N2,       510.00,                     5100.00,10
,901HUDCO34,NE,      1279.93,                    95994.84,75
,901NHB34,N6,      6325.00,                   170755.00,27
,903SFL28,YI,      1030.00,                  1281905.25,1245
,910TCAP28,NA,      1106.00,                    95116.01,86
,915APSBC31,N0,    104000.00,                   104000.00,1
,915APSBC34,N0,    105268.84,                 10526884.00,100
,915APSBC35,N0,    105603.84,                  4224153.60,40
,91D280826,TB,        99.35,                    79480.00,800
